scenario,year,material,mean,std,p2,p5,p25,p50,p75,p95,p97
Adv_CCS,2038,Dysprosium,733.7152718849402,721.3827188909125,127.27463073096315,152.7274736384066,288.3624677941921,472.96367427678365,917.2579366630554,2150.5060457491118,2757.859642278172
Adv_CCS,2038,Fiberglass,633317.4569540538,43408.914853186056,556779.7811545054,564532.566324659,597462.121520562,633095.1303853053,669671.9472018522,701892.6249994338,708896.0540514869
Adv_CCS,2038,Gadium,59.71328187121699,22.525345949610973,22.939635919168715,24.70872043339118,39.87938287354205,59.74096438812268,79.30877423727868,94.55652567316722,96.42309746750041
Adv_CCS,2038,Gallium,90.3693373916127,119.07134834289865,5.945744833811008,9.229663235505043,27.766551374780434,57.06079310699832,108.35032283434973,280.491556353409,398.57713879032536
Adv_CCS,2038,Germanium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS,2038,Glass,3316402.4368506763,205971.3981515496,2962144.7229027525,2991981.9118336686,3140082.0563679137,3320695.495932822,3491816.4192029377,3632363.8426124635,3660033.5123176244
Adv_CCS,2038,Indium,388.2022373383288,168.0549525261649,195.73770723186277,205.55682670048614,264.531658723035,344.3852086540568,466.83237735832324,720.4365611295078,820.2956601069102
Adv_CCS,2038,Lead,491829.72728899727,26784.24037089123,445422.18275239243,449740.5303259449,469159.47495938896,492042.44124992215,514200.2281327099,533792.5763482228,538475.5365521591
Adv_CCS,2038,Magnesium,2394.1774102384998,128.21825452957881,2181.847542181719,2195.3714653913316,2284.2770025724185,2393.072763057317,2504.9309295393164,2594.472881336791,2605.4402362513747
Adv_CCS,2038,Manganese,53292.19096331521,387.36561656198717,52648.50244746163,52687.72154367368,52960.010556652946,53289.19548771063,53627.83155884326,53891.46910343279,53922.56614976164
Adv_CCS,2038,Molybdenum,8054.52357275119,923.5397582860076,6399.49037198407,6597.9624719220765,7326.920763282138,8045.808573408409,8784.145832513073,9546.1881087024,9746.495068523245
Adv_CCS,2038,Neodymium,11601.04660233674,5892.817069869228,1928.8518555730534,2429.084531043428,6540.939528336952,11502.62057176839,16850.303160566193,20664.450213301796,21180.309334789566
Adv_CCS,2038,Nickel,19612.81146931847,6361.3147496617385,9132.61517502598,9668.78464571401,14097.309057205584,19668.25291601582,25156.227076736563,29518.73769578756,29990.82098533105
Adv_CCS,2038,Niobium,2816.723198500561,146.0500507560623,2573.803017359801,2590.471183572219,2690.482167732289,2816.5130048414035,2942.2480348191275,3043.6468314626227,3058.5072853344673
Adv_CCS,2038,Praseodymium,913.3065790410243,766.0554271936212,326.12250989890583,331.6210185027972,412.8217493162174,634.3848966222249,1104.5782764133514,2493.8281841226612,3044.3601735297298
Adv_CCS,2038,Selenium,551.166390216756,455.07458206395745,98.5257504896685,111.04225265203328,225.0283659878888,414.48738658125035,730.0227298248693,1458.923405782246,1776.9151063459758
Adv_CCS,2038,Silicon,214285.89936584834,100501.03015243595,50893.24166720746,59832.239034331506,127367.02544920461,211821.68406533796,301047.63089097856,371865.06259595265,381601.3822717
Adv_CCS,2038,Silver,1982.3965295226433,961.8861843763066,388.17412771828344,475.5254478254236,1158.3042530617556,1978.4042193485272,2810.0778564146044,3471.153150715177,3559.364686145528
Adv_CCS,2038,Steel,13768250.965517126,2244244.2364829783,9992448.131005783,10527551.56633278,12224879.976181634,13556124.797717277,15057063.29575228,17775539.96698095,18868721.459790435
Adv_CCS,2038,Tellurium,859.528010850196,612.0935489105193,164.32340361849464,218.83197765006364,446.7672925408876,702.873032768947,1097.9509136968518,2034.1141956827223,2468.9842835171776
Adv_CCS,2038,Terbium,456.4136820939238,475.07106758624434,71.97744640087234,75.48165060223118,134.41577898824423,284.7556314634154,601.7988448273895,1431.095247350475,1799.8755919632192
Adv_CCS,2038,Tin,25903.06649224165,1391.861438447636,23593.106202234867,23713.518292022567,24715.015612977157,25914.16255790205,27097.64238958933,28046.865830728922,28178.605147653387
Adv_CCS,2038,Vanadium,63499.85969121588,3299.156420308393,58062.6739947557,58349.57277346485,60652.946969163066,63496.65861431192,66321.30402560883,68660.90143940659,68965.94843416163
Adv_CCS,2038,Yttrium,81.37320765880985,29.68885397179303,32.63919517145797,35.07518342880977,55.88819354694381,81.37836149759413,107.10806171876439,128.1549868426884,130.521672254214
Adv_CCS,2038,Zinc,366931.20484469575,21097.50501159483,331971.90310235694,333907.74787144485,348768.72324682056,366992.0021929833,385342.34944716387,399484.60411008436,401532.4860915952
Adv_CCS,2041,Aluminum,1330515.3697857608,394375.6841099268,907986.9402554445,929163.2732638716,1051490.792241634,1218696.252550987,1484636.788866898,2116557.912884974,2378565.4721852145
Adv_CCS,2041,Boron,121.26315551952776,47.21940714501865,87.16651827108542,87.81062795835506,91.67391856129262,103.55440165409588,131.9774235129418,215.13355557839114,255.36367106214408
Adv_CCS,2041,Cadmium,975.4787152129993,594.9348011552806,151.9239309502524,233.7464828163567,560.2520222360638,864.6241582208675,1263.7961777196972,2092.2408843118224,2477.498282795505
Adv_CCS,2041,Cement,4662554.703043092,677560.5683673547,3525205.803527081,3615242.5116154966,4090172.112506956,4655454.222279805,5241162.444229272,5705677.824335797,5792706.689231978
Adv_CCS,2041,Chromium,39743.28962402988,12674.12309083489,18713.138461314476,19878.83537388862,28936.610343063407,39710.87096176561,50633.07365799739,59524.674764874566,60624.149053817535
Adv_CCS,2041,Copper,383675.83990071726,201719.819347488,162840.02277602864,180667.01120215704,252262.24937531102,333423.81404977187,456126.906525169,746962.5127336164,898093.8393159342
Adv_CCS,2041,Dysprosium,643.5429368519409,720.0514415116816,91.26738964839033,105.1985343807462,181.94597987321913,374.8940874762698,827.2952778851285,2064.8921592128777,2660.5902558731677
Adv_CCS,2041,Fiberglass,591483.0283288152,42164.85446922225,521629.56718222145,525933.9211349179,555216.943966106,591990.9429414675,628205.4127101516,656775.5090032119,661087.0318305037
Adv_CCS,2041,Gadium,78.64827416585618,29.66809943132098,30.21376013006156,32.5438186955447,52.52507548601703,78.68473476743382,104.45746782807606,124.54025841943748,126.99871733562264
Adv_CCS,2041,Gallium,119.02531900173821,156.8286946607177,7.83113162023665,12.156375631305254,36.57128325108344,75.15468518509914,142.7080480120543,369.4350089962827,524.9653528578557
Adv_CCS,2041,Germanium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS,2041,Glass,4404828.194086205,271535.89214379096,3937332.6033920767,3976730.3895858563,4173048.041000297,4411391.343479245,4635713.681065867,4822421.958718181,4857826.268581719
Adv_CCS,2041,Indium,511.3005856859533,221.34492640537206,257.8058411890448,270.7385887426143,348.4142517181988,453.5892427970118,614.8642254023134,948.8859162191172,1080.4101859999714
Adv_CCS,2041,Lead,466407.28309662855,26181.804995143477,423034.3021397072,425711.1636026416,443692.78269860137,466493.9062347299,488732.81398868794,506549.54647310707,509684.73404072516
Adv_CCS,2041,Magnesium,3185.2927182771164,169.01777501686246,2905.143214881476,2923.347426648315,3040.1791651594403,3183.558020008866,3331.1127754225404,3448.4502954583604,3464.4463796551345
